id,word,freq,doc_freq
478,tested,1599,759
1485,asked,1496,759
874,established,1356,758
714,affect,1229,756
142,taken,1509,754
791,evaluate,1416,753
1000,set,1621,752
782,examine,1468,752
2319,development,2019,751
1051,final,1633,751
2443,suggesting,1186,750
1752,literature,1624,749
1336,difficult,1247,749
2763,clear,1340,746
1740,corresponding,1533,744
405,every,1449,744
453,presence,1706,743
436,done,1406,742
749,uk,4137,741
947,confounding,2579,740
94,improved,1827,738
1069,classified,1555,736
2119,interpretation,1142,736
340,classification,1370,734
1357,compare,1241,734
336,similarly,1133,733
978,reference,2017,732
138,work,2459,731
609,especially,1286,731
1659,odds,5180,729
894,chronic,3545,729
984,exclusion,1374,729
1613,scores,4104,728
594,applied,1336,728
2073,appendix,4073,727
81,fewer,1434,727
1712,remains,1092,722
381,strategy,2370,721
1332,affected,1420,720
2725,blood,7950,719
488,evaluation,1709,719
2642,detailed,1249,719
234,interest,1685,717
2086,confirmed,1639,717
2529,slightly,1366,717
1648,influence,1515,715
1640,indicated,1301,715
450,categories,2100,714
1960,process,1822,714
3053,exposure,5275,711
300,community,2322,710
1454,allow,1145,710
1152,remaining,1095,710
1415,recently,1071,708
1213,nine,1541,707
2313,best,1410,707
1706,probably,1264,707
661,severe,3519,705
2243,clinically,1930,704
1980,taking,1721,701
1516,resulting,1066,701
596,stratified,1455,700
1644,secondly,1103,700
1660,event,2756,699
210,decreased,1775,698
2839,poor,1599,698
1261,reflect,1162,698
82,deaths,4566,696
4331,knowledge,1307,696
668,possibility,1159,694
503,separately,1128,694
207,developing,1353,692
587,negative,2720,691
3464,substantially,1238,691
585,indicate,1086,691
1370,prospective,2015,690
871,good,1514,690
2039,absence,1293,690
732,resulted,1166,688
2211,various,1215,687
583,points,2175,686
1021,independently,1371,686
132,means,1088,686
896,cardiovascular,8624,685
898,diabetes,7742,684
881,registration,1310,684
1171,specifically,1157,684
580,types,1907,683
469,implementation,1704,683
964,past,1392,683
879,role,1362,683
1692,led,1210,683
1358,effectiveness,3963,682
385,completed,1696,681
606,subgroup,2683,680
313,directly,1090,680
2136,men,6926,679
1254,making,1461,679
1450,comparisons,2066,678
103,leading,1062,677
1628,restricted,1346,676
1716,associations,3629,675
1018,authors,2685,675
1228,excluding,1211,675
2364,existing,1502,674
245,explain,1136,674
2,investigate,1143,672
2646,heart,6248,671
778,receiving,2019,671
824,world,1357,671
559,involvement,1008,671
2036,last,1474,670
1924,help,1343,670
2895,commonly,1161,670
1094,person,2802,668
24,statistics,1557,668
2163,reducing,1392,668
1617,standardised,2130,667
208,symptoms,4375,666
2017,others,1096,666
1136,stata,842,666
707,focused,1114,665
751,wide,1374,663
2937,designed,1167,663
477,month,2433,662
2474,treat,2091,661
1433,highly,1253,661
496,separate,1113,661
836,adults,2617,658
929,later,1422,658
1458,investigated,1230,658
2185,strong,1371,657
1912,almost,1098,652
720,make,1200,651
570,ensure,1051,651
1139,direct,1723,650
1383,failure,3454,649
1687,causes,2122,649
2830,alone,1543,649
864,weeks,3669,648
1208,detect,1222,648
1552,moderate,2454,647
539,except,1071,647
121,access,1716,646
971,protocol,2243,645
1629,area,1864,645
508,linear,1677,645
2407,validated,1433,644
888,form,1106,644
2666,absolute,2241,642
607,function,2173,640
1386,combination,1634,638
3402,take,1131,638
2482,repeated,1166,635
482,interaction,2134,633
1499,key,1236,633
572,questions,1256,631
1169,kingdom,1182,630
1694,seems,1000,630
5,acute,5009,629
1391,dose,4888,629
766,cancer,13774,628
117,variation,1904,628
636,varied,1165,628
1308,consider,979,628
1585,smoking,5303,627
872,loss,2394,627
452,derived,1176,627
326,post,2328,626
576,way,1041,625
3489,extent,1027,625
449,diagnostic,2970,623
534,p,1653,623
1130,smaller,1091,623
2756,allowed,914,623
2315,procedures,2076,622
860,unclear,1125,620
1341,currently,1086,620
809,weight,5426,619
219,cost,4917,619
128,prevention,2411,618
1709,clinicians,1759,617
626,tables,1238,617
654,limitation,898,617
2548,comparable,1086,616
523,covariates,1659,613
1009,settings,1595,613
1011,definition,1377,613
1265,importance,984,613
1140,informed,1383,612
688,decrease,1319,611
468,pre,3283,610
844,daily,2734,609
440,logistic,1270,609
689,explained,1215,609
608,testing,3102,608
1726,decision,2184,608
2218,experience,1626,607
777,fact,888,605
646,robust,982,604
7,services,2212,600
1302,active,1986,600
80,indicating,925,599
913,strategies,2020,598
3360,trend,1669,598
27,linked,1334,597
1157,focus,1024,597
1788,week,2597,596
1210,mass,3424,595
2627,true,1021,595
139,together,849,595
2822,younger,1370,594
2561,frequency,1639,593
474,percentage,1624,593
97,receive,1267,593
604,largest,1061,593
1193,summary,1692,592
3473,underlying,1166,592
1057,includes,856,591
1714,likelihood,1254,590
1070,source,1146,590
1414,alternative,1135,590
4417,widely,874,587
55,admission,3808,585
3101,though,1223,585
1921,considerable,859,585
801,took,943,583
1305,physical,4461,582
1402,treatments,2305,582
43,january,1199,581
1446,validity,1054,579
2516,reason,859,579
3116,necessary,820,579
1155,screening,8347,578
2006,category,1485,578
198,earlier,1087,578
2808,towards,944,574
598,supplementary,3603,573
2712,education,2356,571
635,seem,843,571
3349,degree,1066,569
1745,collection,1158,568
1538,context,968,568
237,original,1294,567
853,assigned,1109,567
1029,reviewed,1100,567
1954,met,1048,564
135,providing,906,563
1723,problems,1348,561
1540,studied,1000,561
1114,heterogeneity,3031,560
980,reviews,2623,560
1690,experienced,1335,560
948,individuals,2294,559
602,diagnosed,1676,559
2635,line,1267,559
143,central,1216,558
2123,sufficient,811,558
266,service,1951,557
1662,institute,804,557
197,million,1461,556
2159,assumed,1225,556
671,unable,851,556
1173,normal,1638,555
679,measurement,1434,552
1730,concerns,966,551
2430,software,791,551
831,yet,825,550
2792,hazard,4504,548
2121,recruitment,1416,547
1917,represent,786,547
1328,routine,1655,546
1568,unknown,837,546
683,local,1739,545
919,recommendations,1422,545
3134,strength,1376,545
2193,occur,817,545
60,unit,2025,542
1652,regarding,999,541
1359,safety,2453,540
2274,condition,1295,540
2873,require,843,540
388,fully,942,539
1112,assumption,906,539
1306,activity,3983,538
2513,social,2145,538
56,length,1851,538
909,problem,1014,538
2227,find,870,535
627,c,2132,534
2753,confounders,1442,534
1777,representative,963,533
343,codes,1852,532
2544,procedure,1732,532
2726,pressure,5608,531
384,december,1087,531
368,place,1065,531
841,extracted,1208,530
1061,allocation,1672,529
379,start,1308,529
992,moreover,963,529
1429,efficacy,2353,528
699,improvement,1823,528
1186,participant,1621,527
315,comprehensive,944,527
41,areas,1911,526
601,largely,785,526
540,achieved,1005,525
2201,magnitude,973,525
148,beyond,891,525
1678,differed,787,525
1488,consent,1361,524
2506,throughout,848,524
987,nature,756,524
656,severity,1872,520
632,elsewhere,738,519
351,record,1449,518
828,search,2260,517
681,additionally,856,515
1571,calculate,743,515
471,periods,1400,514
833,eligibility,1023,514
1257,noted,820,513
1707,randomisation,2787,512
380,publication,2380,511
3680,personal,1029,511
2143,ability,968,511
991,assessing,817,511
1447,mainly,815,511
1403,serious,2057,510
305,usually,761,510
1491,obtain,705,509
4856,morbidity,1379,508
2963,questionnaire,2233,507
5751,web,2044,507
1199,subgroups,1252,507
830,registered,1273,505
1229,recruited,1183,504
4315,therapy,4342,503
537,hypothesis,914,501
790,certain,779,501
1722,avoid,732,501
504,diagnoses,1761,500
218,probability,1704,499
2076,costs,2934,498
1179,monitoring,1925,497
3374,lowest,1315,496
4083,caused,886,496
4188,prevent,1062,494
134,hospitals,3095,493
206,hours,2296,493
316,centre,1351,493
2969,free,1202,493
2502,examination,1406,492
4661,survey,2072,491
475,died,1225,490
131,systems,1112,490
1796,randomly,847,490
1004,changed,761,490
511,family,2187,489
1544,european,1344,489
1008,chose,688,489
1150,databases,1015,488
3368,accounted,790,488
2148,identification,860,486
516,added,846,486
33,programme,2960,485
615,b,1479,485
3243,target,1392,484
1124,generated,706,484
2739,birth,5561,483
701,showing,695,483
1,objectives,553,483
1399,survival,3463,481
1612,pooled,2212,480
873,regardless,745,479
3389,clearly,704,479
1673,contribute,690,478
3124,cross,1019,477
2665,contributed,761,477
1661,sas,719,477
260,arm,3144,476
1002,patterns,1010,476
2124,started,961,476
2517,demographic,823,476
1012,vary,701,476
1243,concern,699,476
1188,ranged,906,475
2052,whole,1197,472
1701,samples,1597,471
484,fixed,1003,470
914,aimed,730,470
1301,subsequently,685,470
1220,influenced,684,470
1053,consensus,753,469
638,performance,2534,468
1394,proportional,995,468
499,stage,2054,467
3136,sizes,907,467
3081,pattern,1021,466
616,equivalent,870,466
1331,state,1271,465
215,possibly,623,465
3109,nearly,729,464
2916,remain,646,464
1587,hypertension,3082,463
1096,correlation,1026,463
994,children,7132,462
2271,adjusting,878,461
1859,investigation,865,461
935,course,970,460
2260,maximum,850,460
1650,thirdly,618,460
1451,never,1364,459
3840,choice,1146,459
1245,principal,703,459
666,nevertheless,618,458
1680,sd,1454,457
1866,plans,777,456
4283,exclude,684,456
1055,cochrane,1822,455
560,supported,761,454
365,unique,722,454
1231,explore,689,453
1149,electronic,1095,452
348,specified,845,452
497,observation,1138,451
634,approximately,904,451
3638,complex,834,451
2700,practices,2859,449
2932,cohorts,1857,449
2473,intention,1339,449
6,stroke,5619,448
633,amount,751,448
2314,become,623,447
952,socioeconomic,2141,446
36,england,2058,446
2843,annual,1352,446
3181,mechanisms,771,445
915,must,716,445
988,definitions,786,444
1642,initially,629,444
1927,blinded,988,443
1945,paper,882,443
1050,gave,681,443
299,home,2378,442
2537,complications,1962,441
2545,threshold,1575,441
1143,needs,972,441
1698,adequate,771,441
3403,apparent,681,441
2107,divided,620,440
1181,visits,1408,439
1894,strongly,739,439
2929,subject,620,439
773,surgery,4538,438
2327,measurements,1254,438
296,ongoing,697,438
1041,errors,900,437
2302,develop,749,437
956,healthy,1433,436
3281,consistently,658,436
1299,instead,642,434
2112,χ,580,434
1163,register,1681,433
1262,residual,828,432
2748,adjust,643,432
902,burden,1233,431
1492,list,871,431
118,exists,633,431
867,interpreted,591,431
2371,prescribed,2170,430
1625,cox,1233,430
2282,mixed,952,430
1374,enrolled,905,430
1348,achieve,701,430
3032,next,665,430
543,outside,763,429
637,indicates,586,429
1182,administered,858,428
1871,written,725,428
1115,exist,625,428
705,registry,1845,426
1280,researchers,875,426
3090,believe,615,426
1098,error,991,425
17,retrospective,804,425
278,staff,1298,421
1372,american,927,421
779,continued,755,421
1557,infection,3400,420
512,log,832,420
1683,ranging,631,420
2751,confirm,546,420
2554,delivery,2443,419
358,dataset,1032,418
2632,typically,638,418
2140,detail,510,418
758,country,1255,417
819,searched,837,417
2585,introduced,708,417
890,worldwide,563,417
1121,variance,849,416
2068,categorised,689,416
39,living,1284,415
1236,interquartile,796,415
1749,accurate,670,415
4307,white,1739,414
2002,visit,1410,414
1623,planned,1076,414
1925,decisions,1038,414
1455,far,580,414
1435,real,788,413
2918,illness,1837,412
979,lists,577,412
781,beneficial,988,411
1001,limit,674,411
652,allowing,531,411
355,code,1043,410
1718,approaches,738,410
750,considering,580,410
981,screened,1188,409
3584,proportions,733,409
226,admissions,2258,408
3427,colleagues,1220,408
3705,left,924,408
229,implemented,726,408
4270,seemed,706,408
2587,explanation,571,408
2200,al,1406,407
2199,et,1401,407
232,plus,1385,407
2497,explored,612,407
3369,insufficient,608,407
3692,indication,1016,406
1992,participating,885,406
682,availability,606,406
1113,methodological,995,405
1504,contact,963,405
625,trends,1616,403
1916,resources,811,403
1792,training,2099,402
2791,whose,695,402
4235,coronary,4477,401
1487,participate,765,401
2797,entire,643,401
3047,primarily,548,400
2272,referred,816,399
1720,differential,677,399
769,myocardial,4543,398
2649,controls,2351,398
589,assuming,611,397
1923,understanding,714,395
2007,order,661,395
551,give,601,395
641,weaknesses,482,395
1501,items,1201,393
342,revision,913,392
178,reductions,1093,391
1574,dependent,856,391
3414,neither,543,391
347,infarction,4221,390
1401,uncertainty,919,390
1031,resolved,723,390
165,documented,684,390
2033,thought,621,390
173,centres,1186,389
1490,trained,858,388
3662,series,813,388
2595,hence,658,388
1054,reached,554,388
2648,matched,1778,387
2360,entry,1235,387
411,administration,954,387
2490,predicted,1464,386
2197,members,1073,386
2187,investigators,990,385
426,language,796,385
3441,forms,660,385
2014,usual,1966,384
6133,attributable,1225,384
986,varying,655,384
306,close,600,384
1542,oral,2832,383
618,improvements,994,382
3551,cumulative,1445,381
1180,laboratory,1019,381
621,assessments,917,381
1056,tool,900,381
382,english,873,381
2634,recommend,592,381
2178,represents,515,381
408,onset,1774,380
1147,pain,4498,379
42,admitted,1344,379
2087,accuracy,1173,379
398,component,810,379
1469,aim,492,379
372,discharge,1996,377
2463,calculation,654,377
1258,alcohol,3535,376
1799,minimum,711,376
133,improving,678,376
1279,deviation,854,375
717,starting,741,375
3129,proposed,564,375
2874,detection,1236,374
2697,open,1002,374
592,figures,637,374
794,useful,608,374
369,otherwise,508,374
934,food,2429,373
1032,extraction,759,373
3549,valid,584,373
698,examining,539,373
1430,placebo,3521,372
812,income,2081,372
3201,young,1314,372
1797,allocated,1053,372
3284,upper,996,372
309,enough,493,372
4121,multivariable,1108,371
1948,participation,1033,371
901,global,1029,371
2525,failed,582,371
3332,consideration,487,370
2682,detected,1173,369
3907,hand,858,369
1075,expressed,563,369
1505,practitioners,1082,368
3194,components,918,368
582,unadjusted,884,368
2472,modified,823,368
1395,hazards,748,368
1079,always,569,368
2104,sided,504,368
3203,requires,473,368
3199,prescription,2568,367
1503,lost,781,367
1026,text,775,367
5845,indeed,509,367
3001,cut,1272,366
2465,plan,683,366
2701,entered,531,366
401,physicians,2155,365
2560,optimal,721,365
123,units,1584,364
1667,team,1067,363
2137,ages,1021,363
2657,modest,623,363
1005,considerably,488,363
451,comorbidities,952,362
4185,attention,602,362
2645,reliable,531,362
2113,categorical,529,362
1040,checked,492,362
3190,comprised,501,361
3076,g,1800,360
2346,simple,719,360
2693,updated,640,360
428,routinely,611,360
736,view,525,360
2820,disorders,1644,359
5087,raised,612,359
2636,continue,521,359
1253,lifestyle,1692,358
249,department,1309,358
3637,male,1005,358
473,actual,627,358
3397,broad,551,358
2766,represented,500,358
1899,economic,1034,357
907,efforts,578,357
1142,identifying,543,357
2155,occurring,524,357
868,caution,473,356
498,weighted,863,355
3571,twice,825,355
1900,medicine,957,354
1966,offered,804,354
764,inform,583,354
2563,excess,1438,353
3713,rare,679,353
1995,sensitive,688,352
2800,epidemiological,679,352
1815,involving,651,352
2062,incident,1776,351
1063,blinding,843,351
1128,plots,721,351
1486,agreement,640,351
1531,minimal,586,351
2184,chance,551,351
3408,behaviour,1567,350
1037,female,1053,350
3020,equal,519,349
2840,europe,731,348
393,observations,643,348
4788,doses,1590,347
149,phase,1389,347
525,predictive,1140,347
973,articles,1767,346
2142,estimation,553,346
2690,produced,549,346
4418,attributed,531,346
248,emergency,2257,345
183,region,1031,345
3412,respect,553,345
2911,exposed,1568,344
1748,adherence,1348,344
1513,site,1137,344
445,interactions,798,344
976,adult,787,344
3257,arms,1310,343
2267,activities,1144,343
4464,double,775,343
2596,critical,680,343
282,issues,573,343
3234,intensive,1898,342
3172,reach,495,341
420,physician,1518,340
977,human,1079,340
1514,requiring,611,340
1889,outpatient,1222,339
704,evaluating,511,339
3699,along,474,339
2626,causal,1031,338
1554,exact,456,337
270,minutes,1336,336
3881,light,724,336
806,regular,688,336
808,consumption,3364,335
1123,statistic,731,335
3138,consequences,535,335
1156,meet,458,335
3353,coded,657,334
767,cardiac,2087,333
1750,validation,1350,333
2451,accounting,474,333
1898,programmes,1223,332
2724,ethnicity,1071,332
3371,late,1071,332
826,organization,421,332
2091,writing,381,332
2171,know,603,331
3004,contacted,523,331
3386,partly,474,331
2325,generalisability,444,331
2183,reduces,498,330
1286,concentrations,1708,329
1719,yielded,509,329
2566,surgical,1923,328
2504,questionnaires,838,328
236,extended,566,328
325,aspects,528,328
2367,treating,570,327
3062,priori,498,327
2312,concluded,437,327
4210,mental,1929,326
4919,pregnancy,5032,325
4374,biological,567,325
2173,capture,545,325
400,college,517,325
1314,issue,513,325
3083,importantly,400,325
1066,selective,896,324
1176,university,615,324
1174,exception,563,324
575,meaningful,506,324
1560,occurrence,676,323
2464,committee,655,323
1445,external,785,322
2811,misclassification,654,322
1606,variability,723,321
1065,incomplete,523,321
1333,chosen,439,321
3387,consequently,424,321
44,march,639,320
1755,profile,634,320
4134,biased,444,320
1582,respiratory,2263,319
425,formal,548,319
1989,responsible,496,319
1392,mg,2195,318
3202,old,751,318
784,understand,463,318
2421,consisted,433,318
1417,targeted,662,317
3826,embase,655,317
3633,pulmonary,1603,316
1218,doctors,1569,316
4701,perhaps,417,316
2897,longitudinal,772,315
817,medline,749,315
470,predict,668,315
1376,society,532,315
45,april,664,314
1047,discussed,460,314
1097,estimating,454,314
910,undertaken,541,313
513,link,448,313
275,depending,376,313
1378,infections,1973,312
883,obesity,1900,312
1580,renal,1563,312
1808,greatest,496,312
811,intake,4160,311
5979,class,1214,311
1315,middle,824,311
2862,became,463,311
667,rule,866,310
2074,assumptions,680,310
2084,came,456,310
1209,systematically,455,310
1805,representing,444,310
951,ways,411,310
109,inpatient,1093,309
2980,sampling,735,309
1284,balance,665,309
6025,responses,634,309
3143,mechanism,459,309
2166,aware,457,309
374,created,405,309
2303,syndrome,1878,308
1973,delivered,913,308
2400,base,701,308
738,concentration,1681,307
941,professionals,826,307
1762,shorter,535,307
865,mostly,457,307
1713,minimise,388,307
72,decline,1297,306
3828,publications,1026,306
69,declined,585,306
3770,l,1931,305
1608,imputation,734,305
2492,worse,718,305
2805,contributing,445,305
105,disability,1810,304
2777,like,796,304
2399,stable,757,304
3221,side,748,304
2855,indicator,679,304
1006,decades,473,304
1313,increasingly,389,304
2118,advise,328,304
1760,apply,391,303
1138,contained,491,302
1572,address,486,302
886,recognised,421,302
3289,extensive,416,302
2418,depression,2932,301
5219,ascertainment,541,301
4050,direction,516,301
1786,working,858,300
887,prevalent,613,300
2206,modelling,594,300
3792,clinic,1044,299
685,timing,620,299
1059,sequence,520,299
1922,opportunity,414,299
4744,users,2696,298
4469,mild,938,298
1583,extra,908,298
3376,stronger,599,298
1674,june,559,298
390,july,533,298
2652,listed,481,298
3552,subset,466,298
302,location,578,297
603,majority,447,297
2094,sought,434,297
1920,widespread,410,297
3445,relevance,427,296
383,nhs,1779,295
3773,stratification,543,295
4030,tend,392,295
2551,reflects,363,295
2613,underwent,755,294
2214,perform,477,294
1651,consistency,454,294
3364,presents,421,293
2848,conduct,503,292
2640,uncertain,436,292
2699,containing,813,291
2216,techniques,612,291
1101,conservative,493,291
1691,describe,412,291
6650,identical,392,291
1802,doctor,884,290
4043,successful,546,290
1342,modification,521,290
554,correlated,486,290
2323,agreed,445,290
1252,wider,420,290
4560,define,384,290
4148,explanations,364,290
2786,comorbidity,951,289
3966,missed,566,289
4220,application,544,289
665,existed,444,289
772,vascular,1342,288
2287,coverage,957,288
1023,abstracts,676,287
1835,computer,553,287
588,zero,487,287
4558,driven,481,287
1603,inverse,714,286
1234,minor,554,286
407,binary,490,286
4133,advantage,463,286
1564,covariate,482,285
1244,actually,428,285
3694,produce,395,284
1203,visual,817,283
1665,r,538,283
2934,frequently,466,283
3290,description,415,283
3158,plausible,363,283
